11:15:24.979 [main] INFO  filecommunication.FileReader -- :: File start buffering
11:39:13.583 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 9
11:39:13.586 [main] INFO  businesslogic.RuleEngine$ -- :: Order 9 does not qualify for category discount
11:40:52.440 [main] INFO  filecommunication.FileReader -- :: File start buffering
11:40:52.554 [main] INFO  filecommunication.FileReader -- :: file buffered successfully and closed
11:40:52.556 [main] INFO  filecommunication.FileReader -- :: File successfully read
11:40:52.763 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.783 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.784 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.784 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.784 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.785 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.785 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.785 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:52.785 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:40:53.072 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 1
11:40:53.106 [main] INFO  businesslogic.RuleEngine$ -- :: Order 1 qualifies for category discount
11:40:53.213 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 2
11:40:53.220 [main] INFO  businesslogic.RuleEngine$ -- :: Order 2 does not qualify for category discount
11:40:53.221 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 3
11:40:53.222 [main] INFO  businesslogic.RuleEngine$ -- :: Order 3 qualifies for category discount
11:40:53.223 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 4
11:40:53.225 [main] INFO  businesslogic.RuleEngine$ -- :: Order 4 does not qualify for category discount
11:40:53.237 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 5
11:40:53.238 [main] INFO  businesslogic.RuleEngine$ -- :: Order 5 does not qualify for category discount
11:40:53.243 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 6
11:40:53.245 [main] INFO  businesslogic.RuleEngine$ -- :: Order 6 does not qualify for category discount
11:40:53.245 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 7
11:40:53.249 [main] INFO  businesslogic.RuleEngine$ -- :: Order 7 does not qualify for category discount
11:40:53.257 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 8
11:40:53.270 [main] INFO  businesslogic.RuleEngine$ -- :: Order 8 does not qualify for category discount
11:40:53.271 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 9
11:40:53.278 [main] INFO  businesslogic.RuleEngine$ -- :: Order 9 does not qualify for category discount
11:42:19.336 [main] INFO  filecommunication.FileReader -- :: File start buffering
11:42:19.492 [main] INFO  filecommunication.FileReader -- :: file buffered successfully and closed
11:42:19.494 [main] INFO  filecommunication.FileReader -- :: File successfully read
11:42:19.809 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.822 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.823 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.825 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.825 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.828 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.833 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.833 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:19.834 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:42:20.041 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 1
11:42:20.048 [main] INFO  businesslogic.RuleEngine$ -- :: Order 1 qualifies for category discount
11:42:20.053 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 2
11:42:20.054 [main] INFO  businesslogic.RuleEngine$ -- :: Order 2 does not qualify for category discount
11:42:20.055 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 3
11:42:20.056 [main] INFO  businesslogic.RuleEngine$ -- :: Order 3 qualifies for category discount
11:42:20.056 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 4
11:42:20.057 [main] INFO  businesslogic.RuleEngine$ -- :: Order 4 does not qualify for category discount
11:42:20.058 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 5
11:42:20.060 [main] INFO  businesslogic.RuleEngine$ -- :: Order 5 does not qualify for category discount
11:42:20.061 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 6
11:42:20.069 [main] INFO  businesslogic.RuleEngine$ -- :: Order 6 does not qualify for category discount
11:42:20.070 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 7
11:42:20.071 [main] INFO  businesslogic.RuleEngine$ -- :: Order 7 does not qualify for category discount
11:42:20.071 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 8
11:42:20.072 [main] INFO  businesslogic.RuleEngine$ -- :: Order 8 does not qualify for category discount
11:42:20.073 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 9
11:42:20.074 [main] INFO  businesslogic.RuleEngine$ -- :: Order 9 does not qualify for category discount
11:44:18.011 [main] INFO  filecommunication.FileReader -- :: File start buffering
11:44:18.152 [main] INFO  filecommunication.FileReader -- :: file buffered successfully and closed
11:44:18.159 [main] INFO  filecommunication.FileReader -- :: File successfully read
11:44:18.391 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.397 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.398 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:44:18.516 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 1
11:44:18.534 [main] INFO  businesslogic.RuleEngine$ -- :: Order 1 qualifies for category discount
11:44:18.562 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 2
11:44:18.563 [main] INFO  businesslogic.RuleEngine$ -- :: Order 2 does not qualify for category discount
11:44:18.563 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 3
11:44:18.564 [main] INFO  businesslogic.RuleEngine$ -- :: Order 3 qualifies for category discount
11:44:18.566 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 4
11:44:18.567 [main] INFO  businesslogic.RuleEngine$ -- :: Order 4 does not qualify for category discount
11:44:18.569 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 5
11:44:18.570 [main] INFO  businesslogic.RuleEngine$ -- :: Order 5 does not qualify for category discount
11:44:18.575 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 6
11:44:18.577 [main] INFO  businesslogic.RuleEngine$ -- :: Order 6 does not qualify for category discount
11:44:18.578 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 7
11:44:18.580 [main] INFO  businesslogic.RuleEngine$ -- :: Order 7 does not qualify for category discount
11:44:18.580 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 8
11:44:18.581 [main] INFO  businesslogic.RuleEngine$ -- :: Order 8 does not qualify for category discount
11:44:18.582 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 9
11:44:18.583 [main] INFO  businesslogic.RuleEngine$ -- :: Order 9 does not qualify for category discount
11:47:50.204 [main] INFO  filecommunication.FileReader -- :: File start buffering
11:47:50.286 [main] INFO  filecommunication.FileReader -- :: file buffered successfully and closed
11:47:50.294 [main] INFO  filecommunication.FileReader -- :: File successfully read
11:47:50.389 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.394 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.394 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.395 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.395 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.395 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.395 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.395 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.395 [main] INFO  businesslogic.OrderProcessor$ -- :: Parse line and convert into order object
11:47:50.473 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 1
11:47:50.482 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-06-10).get.toString
11:47:50.492 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-18
11:47:50.494 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-18).get.toString
11:47:50.495 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 1, Result: true
11:47:50.495 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -53from 2023-06-10, 2023-04-18
11:47:50.521 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: wine
11:47:50.521 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount executed successfully on Order: 1, Result: True
11:47:50.521 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: wine
11:47:50.522 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateCategoryDiscount executed successfully on Order: 1, Result: wine --> 5%
11:47:50.525 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-18
11:47:50.525 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 1, Result: (False) waiting.... for event
11:47:50.526 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 1, Result: True
11:47:50.526 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 1, Result: 5%
11:47:50.526 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 1, Result: Visa --> 15%
11:47:50.527 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 1, Result: Store
11:47:50.545 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.548 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 2
11:47:50.549 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-22).get.toString
11:47:50.549 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-09
11:47:50.550 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-09).get.toString
11:47:50.550 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 2, Result: true
11:47:50.551 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -43from 2023-05-22, 2023-04-09
11:47:50.552 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: pepper
11:47:50.553 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 2, Result: False
11:47:50.553 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-09
11:47:50.554 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 2, Result: (False) waiting.... for event
11:47:50.554 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 2, Result: True
11:47:50.554 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 2, Result: Cash --> 15%
11:47:50.554 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 2, Result: Store
11:47:50.555 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.555 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 3
11:47:50.556 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-08-04).get.toString
11:47:50.556 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-05-09
11:47:50.557 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-09).get.toString
11:47:50.557 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 3, Result: true
11:47:50.557 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -87from 2023-08-04, 2023-05-09
11:47:50.558 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: wine
11:47:50.558 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount executed successfully on Order: 3, Result: True
11:47:50.558 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: wine
11:47:50.558 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateCategoryDiscount executed successfully on Order: 3, Result: wine --> 5%
11:47:50.559 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 05-09
11:47:50.559 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 3, Result: (False) waiting.... for event
11:47:50.559 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 3, Result: True
11:47:50.560 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 3, Result: 5%
11:47:50.560 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 3, Result: Cash --> 15%
11:47:50.560 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 3, Result: Store
11:47:50.561 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.561 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 4
11:47:50.561 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-23).get.toString
11:47:50.562 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-09
11:47:50.564 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-09).get.toString
11:47:50.565 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 4, Result: true
11:47:50.565 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -44from 2023-05-23, 2023-04-09
11:47:50.565 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: external supplier
11:47:50.565 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 4, Result: False
11:47:50.566 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-09
11:47:50.566 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 4, Result: (False) waiting.... for event
11:47:50.566 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 4, Result: True
11:47:50.567 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 4, Result: 7%
11:47:50.567 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 4, Result: Visa --> 15%
11:47:50.567 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 4, Result: App
11:47:50.568 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.569 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 5
11:47:50.569 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-28).get.toString
11:47:50.570 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-27
11:47:50.571 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-27).get.toString
11:47:50.571 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 5, Result: true
11:47:50.571 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -62from 2023-05-28, 2023-03-27
11:47:50.571 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: beans
11:47:50.571 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 5, Result: False
11:47:50.572 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 03-27
11:47:50.573 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 5, Result: (False) waiting.... for event
11:47:50.573 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 5, Result: True
11:47:50.573 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 5, Result: 7%
11:47:50.573 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 5, Result: Cash --> 15%
11:47:50.573 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 5, Result: Store
11:47:50.574 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.574 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 6
11:47:50.575 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-07-18).get.toString
11:47:50.575 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-27
11:47:50.576 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-27).get.toString
11:47:50.576 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 6, Result: true
11:47:50.576 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -82from 2023-07-18, 2023-04-27
11:47:50.577 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: beef
11:47:50.577 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 6, Result: False
11:47:50.578 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-27
11:47:50.578 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 6, Result: (False) waiting.... for event
11:47:50.578 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 6, Result: True
11:47:50.578 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 6, Result: 5%
11:47:50.579 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 6, Result: Visa --> 15%
11:47:50.579 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 6, Result: Store
11:47:50.579 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.579 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 7
11:47:50.580 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-28).get.toString
11:47:50.582 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-05-02
11:47:50.582 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-02).get.toString
11:47:50.583 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 7, Result: true
11:47:50.583 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -26from 2023-05-28, 2023-05-02
11:47:50.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-28).get.toString
11:47:50.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-05-02
11:47:50.590 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-02).get.toString
11:47:50.592 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -26from 2023-05-28, 2023-05-02
11:47:50.592 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateExpirationDiscount executed successfully on Order: 7, Result: True
11:47:50.592 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: bread
11:47:50.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 7, Result: False
11:47:50.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 05-02
11:47:50.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 7, Result: (False) waiting.... for event
11:47:50.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 7, Result: True
11:47:50.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 7, Result: Visa --> 15%
11:47:50.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 7, Result: Store
11:47:50.594 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:47:50.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 8
11:47:50.595 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-05).get.toString
11:47:50.595 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-17
11:47:50.596 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-17).get.toString
11:47:50.597 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 8, Result: true
11:47:50.598 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -49from 2023-05-05, 2023-03-17
11:47:50.598 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: zucchini
11:47:50.598 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 8, Result: False
11:47:50.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 03-17
11:47:50.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 8, Result: (False) waiting.... for event
11:47:50.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 8, Result: True
11:47:50.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 8, Result: 10%
